pet_id,issue_date,listing_date,condition,color_type,length(m),height(cm),X1,X2,breed_category,pet_category,days_stayed,total_days_stayed,total_hours_stayed,condition_is_missing
ANSL_57120,2018-02-18 00:00:00,2018-05-10 17:20:00,0.0,White,0.64,5.05,0,1,1.0,1,81 days 17:20:00.000000000,81,17.33,0
ANSL_56989,2016-12-03 00:00:00,2017-05-28 12:03:00,1.0,Tricolor,0.75,6.86,0,1,0.0,2,176 days 12:03:00.000000000,176,12.05,0
ANSL_73012,2006-01-14 00:00:00,2019-02-04 16:39:00,0.0,Tan,0.36,6.29,0,7,1.0,2,4769 days 16:39:00.000000000,4769,16.65,0
ANSL_51890,2014-04-03 00:00:00,2017-04-27 19:04:00,1.0,Cream,0.66,39.86,0,1,0.0,2,1120 days 19:04:00.000000000,1120,19.07,0
ANSL_63683,2018-07-19 00:00:00,2018-09-06 13:45:00,2.0,Cream Tabby,0.17,45.12,13,9,0.0,1,49 days 13:45:00.000000000,49,13.75,0
ANSL_72521,2016-03-19 00:00:00,2018-04-08 09:00:00,2.0,Black,0.12,24.96,16,9,0.0,1,750 days 09:00:00.000000000,750,9.0,0
ANSL_76149,2018-04-04 00:00:00,2019-04-27 08:42:00,-1.0,Brown,0.6,49.0,15,4,2.0,4,388 days 08:42:00.000000000,388,8.7,1
ANSL_68770,2015-03-02 00:00:00,2018-04-10 13:17:00,1.0,Black,0.39,21.54,0,1,0.0,2,1135 days 13:17:00.000000000,1135,13.28,0
ANSL_66579,2016-09-11 00:00:00,2016-10-09 13:51:00,-1.0,Brown Tabby,0.39,49.43,13,9,2.0,1,28 days 13:51:00.000000000,28,13.85,1
ANSL_53277,2015-09-11 00:00:00,2016-11-05 15:35:00,0.0,Blue,0.59,33.85,0,1,1.0,2,421 days 15:35:00.000000000,421,15.58,0
ANSL_69757,2012-11-26 00:00:00,2017-12-17 09:00:00,0.0,Calico,0.54,40.34,16,9,1.0,1,1847 days 09:00:00.000000000,1847,9.0,0
ANSL_64330,2016-08-21 00:00:00,2016-10-05 13:14:00,2.0,Chocolate,0.2,38.64,11,4,1.0,2,45 days 13:14:00.000000000,45,13.23,0
ANSL_62487,2018-06-18 00:00:00,2019-02-19 12:11:00,1.0,Black,0.06,25.86,13,9,0.0,2,246 days 12:11:00.000000000,246,12.18,0
ANSL_52344,2017-05-26 00:00:00,2018-06-16 14:12:00,2.0,Blue,0.85,7.0,0,7,0.0,2,386 days 14:12:00.000000000,386,14.2,0
ANSL_75173,2016-05-03 00:00:00,2016-10-29 15:19:00,0.0,Black,0.21,42.28,0,1,1.0,2,179 days 15:19:00.000000000,179,15.32,0
ANSL_55631,2016-02-05 00:00:00,2016-12-22 17:56:00,1.0,Brown,0.16,39.47,0,1,0.0,2,321 days 17:56:00.000000000,321,17.93,0
ANSL_75407,2017-03-15 00:00:00,2019-04-08 16:36:00,0.0,Black,0.96,36.19,0,1,1.0,2,754 days 16:36:00.000000000,754,16.6,0
ANSL_58555,2018-09-22 00:00:00,2019-01-07 13:57:00,2.0,Brown Tabby,0.65,21.05,13,9,1.0,1,107 days 13:57:00.000000000,107,13.95,0
ANSL_71094,2013-01-20 00:00:00,2017-04-29 18:33:00,1.0,Gray,0.42,5.77,0,7,0.0,2,1560 days 18:33:00.000000000,1560,18.55,0
ANSL_61096,2016-07-01 00:00:00,2017-04-05 11:40:00,1.0,Black,0.56,36.8,0,1,0.0,2,278 days 11:40:00.000000000,278,11.67,0
ANSL_63604,2018-06-24 00:00:00,2018-09-12 17:55:00,0.0,Brown Tabby,0.77,37.87,7,1,1.0,1,80 days 17:55:00.000000000,80,17.92,0
ANSL_76241,2017-04-04 00:00:00,2019-04-28 16:23:00,1.0,Chocolate,0.62,39.94,0,1,0.0,2,754 days 16:23:00.000000000,754,16.38,0
ANSL_53978,2018-03-03 00:00:00,2019-02-21 11:45:00,2.0,Chocolate,0.38,42.44,0,7,0.0,2,355 days 11:45:00.000000000,355,11.75,0
ANSL_55603,2016-03-24 00:00:00,2017-02-14 14:42:00,2.0,Black Brindle,0.22,14.48,0,7,1.0,2,327 days 14:42:00.000000000,327,14.7,0
ANSL_69109,2012-02-04 00:00:00,2019-03-02 11:54:00,1.0,White,0.92,24.55,13,9,0.0,2,2583 days 11:54:00.000000000,2583,11.9,0
ANSL_69692,2018-11-10 00:00:00,2018-12-08 17:21:00,2.0,Brown Tabby,0.61,42.92,13,9,0.0,1,28 days 17:21:00.000000000,28,17.35,0
ANSL_63145,2017-08-11 00:00:00,2018-01-03 00:00:00,0.0,Brown Tabby,0.29,21.07,0,1,1.0,1,145 days 00:00:00.000000000,145,0.0,0
ANSL_69238,2017-01-22 00:00:00,2017-05-01 17:32:00,1.0,Black,0.71,17.53,0,1,0.0,2,99 days 17:32:00.000000000,99,17.53,0
ANSL_74842,2018-11-07 00:00:00,2019-02-08 13:36:00,0.0,Brown Tabby,0.48,27.4,0,1,1.0,1,93 days 13:36:00.000000000,93,13.6,0
ANSL_57063,2013-09-19 00:00:00,2018-09-16 11:25:00,0.0,Tan,0.61,9.43,13,9,1.0,2,1823 days 11:25:00.000000000,1823,11.42,0
ANSL_56992,1999-08-11 00:00:00,2016-09-04 13:38:00,1.0,Seal Point,0.71,31.59,13,9,0.0,1,6234 days 13:38:00.000000000,6234,13.63,0
ANSL_54479,2018-06-30 00:00:00,2018-09-09 15:22:00,2.0,Lynx Point,0.98,29.95,13,9,1.0,1,71 days 15:22:00.000000000,71,15.37,0
ANSL_61267,2016-07-27 00:00:00,2016-12-17 19:55:00,1.0,Black,0.12,48.05,0,1,0.0,1,143 days 19:55:00.000000000,143,19.92,0
ANSL_58603,2012-03-24 00:00:00,2019-02-02 19:30:00,1.0,Brown,0.58,18.56,0,7,0.0,2,2506 days 19:30:00.000000000,2506,19.5,0
ANSL_67396,2016-11-04 00:00:00,2017-06-02 15:15:00,1.0,Fawn,0.25,14.03,0,1,0.0,2,210 days 15:15:00.000000000,210,15.25,0
ANSL_54157,2017-01-29 00:00:00,2017-05-11 00:00:00,1.0,Seal Point,0.55,30.13,0,1,0.0,1,102 days 00:00:00.000000000,102,0.0,0
ANSL_70062,2017-11-21 00:00:00,2019-01-25 15:13:00,1.0,Brown Tabby,0.97,45.5,0,1,0.0,1,430 days 15:13:00.000000000,430,15.22,0
ANSL_66115,2012-05-06 00:00:00,2017-05-28 18:05:00,1.0,Tan,0.89,14.91,0,7,0.0,2,1848 days 18:05:00.000000000,1848,18.08,0
ANSL_76023,2018-03-06 00:00:00,2019-04-23 17:27:00,0.0,Blue Tabby,0.4,22.44,0,1,1.0,1,413 days 17:27:00.000000000,413,17.45,0
ANSL_57403,2016-12-24 00:00:00,2019-01-18 14:05:00,1.0,Tan,0.24,8.08,0,1,0.0,2,755 days 14:05:00.000000000,755,14.08,0
ANSL_65036,2012-01-13 00:00:00,2017-02-08 13:01:00,1.0,Black,0.43,12.51,0,1,0.0,2,1853 days 13:01:00.000000000,1853,13.02,0
ANSL_61239,2017-08-05 00:00:00,2017-12-20 17:16:00,1.0,Black,0.48,27.31,7,1,0.0,2,137 days 17:16:00.000000000,137,17.27,0
ANSL_71563,2016-07-13 00:00:00,2018-12-04 18:41:00,1.0,Brown,0.79,30.82,0,7,0.0,1,874 days 18:41:00.000000000,874,18.68,0
ANSL_70598,2018-02-22 00:00:00,2019-03-13 09:38:00,1.0,Cream Tabby,0.5,45.59,9,2,0.0,1,384 days 09:38:00.000000000,384,9.63,0
ANSL_65142,2018-05-03 00:00:00,2018-08-19 13:33:00,1.0,Brown,0.03,43.94,7,1,0.0,2,108 days 13:33:00.000000000,108,13.55,0
ANSL_53437,2011-09-14 00:00:00,2018-04-18 13:33:00,1.0,White,0.85,26.55,13,9,0.0,2,2408 days 13:33:00.000000000,2408,13.55,0
ANSL_74633,2013-07-13 00:00:00,2017-08-07 13:32:00,1.0,Orange Tabby,0.82,34.33,16,9,0.0,1,1486 days 13:32:00.000000000,1486,13.53,0
ANSL_62924,2004-01-26 00:00:00,2017-02-20 16:25:00,2.0,Buff,0.55,21.46,0,1,1.0,2,4774 days 16:25:00.000000000,4774,16.42,0
ANSL_61206,2018-11-23 00:00:00,2018-12-20 00:00:00,2.0,Blue Tabby,0.88,41.11,13,9,1.0,1,27 days 00:00:00.000000000,27,0.0,0
ANSL_64877,2010-12-30 00:00:00,2017-01-21 13:27:00,1.0,Black,0.72,16.11,0,7,0.0,1,2214 days 13:27:00.000000000,2214,13.45,0
ANSL_56928,2017-01-07 00:00:00,2017-08-11 15:35:00,0.0,Black,0.69,19.41,0,1,1.0,2,216 days 15:35:00.000000000,216,15.58,0
ANSL_60767,2016-09-11 00:00:00,2016-12-18 13:34:00,2.0,Black,0.7,6.65,13,9,1.0,2,98 days 13:34:00.000000000,98,13.57,0
ANSL_52776,2016-06-09 00:00:00,2016-10-12 00:00:00,1.0,Orange Tabby,0.62,34.67,13,9,0.0,1,125 days 00:00:00.000000000,125,0.0,0
ANSL_59856,2018-08-04 00:00:00,2018-08-31 18:28:00,-1.0,Pink,0.78,21.97,18,4,2.0,4,27 days 18:28:00.000000000,27,18.47,1
ANSL_73622,2016-12-30 00:00:00,2017-06-01 16:01:00,2.0,Black,0.75,31.1,16,9,0.0,1,153 days 16:01:00.000000000,153,16.02,0
ANSL_50899,2018-07-06 00:00:00,2018-12-10 16:26:00,2.0,Blue,0.45,10.02,0,7,1.0,2,157 days 16:26:00.000000000,157,16.43,0
ANSL_52731,2016-06-27 00:00:00,2016-07-22 16:21:00,-1.0,White,0.13,13.45,13,9,2.0,1,25 days 16:21:00.000000000,25,16.35,1
ANSL_52202,2015-11-29 00:00:00,2017-04-03 14:51:00,0.0,Black,0.97,37.39,0,1,1.0,2,491 days 14:51:00.000000000,491,14.85,0
ANSL_64704,2015-11-08 00:00:00,2017-05-31 17:31:00,1.0,White,0.5,6.18,0,7,0.0,2,570 days 17:31:00.000000000,570,17.52,0
ANSL_56882,2016-11-21 00:00:00,2017-12-13 13:12:00,0.0,Tan,0.77,25.26,0,7,1.0,2,387 days 13:12:00.000000000,387,13.2,0
ANSL_66406,2011-01-04 00:00:00,2016-10-08 13:30:00,1.0,Chocolate,0.15,45.47,0,7,0.0,2,2104 days 13:30:00.000000000,2104,13.5,0
ANSL_53796,2007-06-20 00:00:00,2018-10-09 15:58:00,1.0,Tricolor,0.6,9.79,18,4,0.0,2,4129 days 15:58:00.000000000,4129,15.97,0
ANSL_74571,2016-12-02 00:00:00,2017-04-04 14:17:00,2.0,Black,0.28,24.95,16,9,0.0,1,123 days 14:17:00.000000000,123,14.28,0
ANSL_60605,2017-05-06 00:00:00,2018-02-07 12:46:00,0.0,Brown,0.08,35.33,7,1,1.0,2,277 days 12:46:00.000000000,277,12.77,0
ANSL_52056,2009-10-05 00:00:00,2018-03-30 00:00:00,1.0,Chocolate,0.76,36.32,0,7,0.0,2,3098 days 00:00:00.000000000,3098,0.0,0
ANSL_69503,2016-07-25 00:00:00,2017-07-10 19:06:00,0.0,Brown Tabby,0.97,30.2,0,1,1.0,1,350 days 19:06:00.000000000,350,19.1,0
ANSL_76208,2012-12-09 00:00:00,2019-01-09 19:21:00,0.0,Buff,0.1,21.65,0,1,1.0,2,2222 days 19:21:00.000000000,2222,19.35,0
ANSL_66625,2016-08-07 00:00:00,2017-09-17 13:52:00,0.0,Torbie,0.2,18.59,13,9,1.0,1,406 days 13:52:00.000000000,406,13.87,0
ANSL_56433,2018-08-11 00:00:00,2019-02-01 17:10:00,1.0,White,0.22,5.99,0,1,0.0,2,174 days 17:10:00.000000000,174,17.17,0
ANSL_69528,2016-05-04 00:00:00,2016-08-24 19:27:00,0.0,Brown,0.62,35.17,0,7,1.0,2,112 days 19:27:00.000000000,112,19.45,0
ANSL_60503,2015-07-31 00:00:00,2017-09-07 12:12:00,1.0,Red,0.36,13.82,0,1,0.0,2,769 days 12:12:00.000000000,769,12.2,0
ANSL_75228,2019-01-15 00:00:00,2019-04-05 08:54:00,0.0,Brown Tabby,0.89,29.4,7,1,1.0,1,80 days 08:54:00.000000000,80,8.9,0
ANSL_50131,2017-03-31 00:00:00,2017-07-26 12:21:00,0.0,Black,0.4,22.26,0,1,1.0,2,117 days 12:21:00.000000000,117,12.35,0
ANSL_62226,2014-09-17 00:00:00,2016-10-19 14:34:00,1.0,Chocolate,0.05,24.21,13,9,0.0,2,763 days 14:34:00.000000000,763,14.57,0
ANSL_66766,2015-07-25 00:00:00,2016-08-16 09:00:00,-1.0,Black,0.92,34.34,16,9,2.0,1,388 days 09:00:00.000000000,388,9.0,1
ANSL_68440,2016-04-14 00:00:00,2016-10-16 15:48:00,2.0,White,0.22,27.82,13,9,0.0,2,185 days 15:48:00.000000000,185,15.8,0
ANSL_67458,2014-08-21 00:00:00,2018-11-18 11:36:00,1.0,Yellow,0.66,13.44,0,7,0.0,2,1550 days 11:36:00.000000000,1550,11.6,0
ANSL_75788,2014-12-19 00:00:00,2019-04-17 18:51:00,1.0,Black,0.23,33.11,0,1,0.0,1,1580 days 18:51:00.000000000,1580,18.85,0
ANSL_67208,2017-01-29 00:00:00,2018-01-16 13:18:00,0.0,Brown,0.08,19.23,0,1,1.0,2,352 days 13:18:00.000000000,352,13.3,0
ANSL_63134,2018-08-15 00:00:00,2019-01-17 15:03:00,1.0,Orange Tabby,0.55,31.22,0,1,0.0,1,155 days 15:03:00.000000000,155,15.05,0
ANSL_76429,2017-02-09 00:00:00,2019-05-02 18:08:00,0.0,White,0.49,10.03,0,1,1.0,2,812 days 18:08:00.000000000,812,18.13,0
ANSL_62722,2015-08-27 00:00:00,2016-09-27 18:50:00,0.0,Tan,0.66,18.57,0,1,1.0,2,397 days 18:50:00.000000000,397,18.83,0
ANSL_61521,2016-05-03 00:00:00,2017-09-03 18:15:00,0.0,Black,0.5,49.79,0,7,1.0,2,488 days 18:15:00.000000000,488,18.25,0
ANSL_61496,2017-09-11 00:00:00,2018-11-22 13:23:00,1.0,Brown,0.81,22.85,0,1,0.0,2,437 days 13:23:00.000000000,437,13.38,0
ANSL_50457,2014-10-09 00:00:00,2016-11-15 14:52:00,1.0,White,0.45,33.02,13,9,0.0,1,768 days 14:52:00.000000000,768,14.87,0
ANSL_51127,2017-07-10 00:00:00,2017-08-20 12:55:00,2.0,Tortie,0.87,45.32,13,9,1.0,1,41 days 12:55:00.000000000,41,12.92,0
ANSL_70849,2015-01-08 00:00:00,2017-01-31 17:23:00,1.0,Orange Tabby,0.56,30.82,0,7,0.0,1,754 days 17:23:00.000000000,754,17.38,0
ANSL_66711,2017-08-27 00:00:00,2018-12-02 12:24:00,0.0,Calico,0.11,9.72,13,9,1.0,1,462 days 12:24:00.000000000,462,12.4,0
ANSL_58977,2010-07-15 00:00:00,2017-08-12 00:00:00,0.0,White,0.55,8.71,13,9,1.0,2,2585 days 00:00:00.000000000,2585,0.0,0
ANSL_63229,2015-03-22 00:00:00,2017-04-16 12:45:00,-1.0,Tan,0.45,12.95,0,3,2.0,4,756 days 12:45:00.000000000,756,12.75,1
ANSL_62758,2015-03-14 00:00:00,2017-04-07 17:17:00,1.0,Red,0.98,8.33,13,9,0.0,2,755 days 17:17:00.000000000,755,17.28,0
ANSL_51462,2018-01-29 00:00:00,2019-02-23 11:27:00,2.0,Tortie,0.42,41.21,17,9,1.0,1,390 days 11:27:00.000000000,390,11.45,0
ANSL_72651,2014-12-31 00:00:00,2018-02-03 00:00:00,2.0,Yellow,0.17,30.28,13,9,1.0,2,1130 days 00:00:00.000000000,1130,0.0,0
ANSL_51376,2017-06-19 00:00:00,2017-09-17 13:51:00,1.0,Brown Tabby,0.36,7.63,13,9,0.0,1,90 days 13:51:00.000000000,90,13.85,0
ANSL_61561,2016-05-30 00:00:00,2017-10-11 17:00:00,0.0,White,0.96,38.47,0,1,1.0,2,499 days 17:00:00.000000000,499,17.0,0
ANSL_67835,2016-12-20 00:00:00,2017-07-14 17:56:00,0.0,Brown Tabby,0.73,31.13,16,9,1.0,1,206 days 17:56:00.000000000,206,17.93,0
ANSL_74452,2017-06-12 00:00:00,2017-09-17 17:06:00,0.0,Brown Tabby,0.83,31.8,0,1,1.0,1,97 days 17:06:00.000000000,97,17.1,0
ANSL_55881,2017-06-15 00:00:00,2017-11-23 12:27:00,0.0,Blue Tabby,0.1,31.24,13,9,1.0,1,161 days 12:27:00.000000000,161,12.45,0
ANSL_65384,2018-11-02 00:00:00,2018-12-12 18:10:00,2.0,Brown Tabby,0.46,32.58,13,9,0.0,1,40 days 18:10:00.000000000,40,18.17,0
ANSL_61051,2016-07-17 00:00:00,2017-02-10 17:08:00,1.0,Brown Tabby,0.11,13.93,0,1,0.0,1,208 days 17:08:00.000000000,208,17.13,0
ANSL_64118,2015-08-21 00:00:00,2019-02-28 19:16:00,1.0,Tricolor,0.86,48.09,0,7,0.0,2,1287 days 19:16:00.000000000,1287,19.27,0
ANSL_76677,2018-04-14 00:00:00,2019-05-08 18:29:00,2.0,Gray Tabby,0.07,37.79,17,9,0.0,1,389 days 18:29:00.000000000,389,18.48,0
ANSL_63241,2015-10-15 00:00:00,2018-06-11 12:32:00,1.0,Blue Merle,0.1,20.07,0,7,0.0,2,970 days 12:32:00.000000000,970,12.53,0
ANSL_56048,2015-08-23 00:00:00,2016-09-17 19:45:00,0.0,Brown,0.19,12.59,0,1,1.0,2,391 days 19:45:00.000000000,391,19.75,0
ANSL_73812,2012-04-26 00:00:00,2017-06-08 12:00:00,1.0,Black,0.25,37.56,0,1,0.0,2,1869 days 12:00:00.000000000,1869,12.0,0
ANSL_52498,2006-04-21 00:00:00,2019-01-15 10:12:00,0.0,Brown,0.05,39.6,13,9,1.0,2,4652 days 10:12:00.000000000,4652,10.2,0
ANSL_54419,2016-10-27 00:00:00,2017-01-27 17:48:00,0.0,Brown Tabby,0.37,37.77,0,1,1.0,1,92 days 17:48:00.000000000,92,17.8,0
ANSL_56273,2017-06-10 00:00:00,2018-10-06 19:00:00,2.0,Brown,0.16,34.92,0,7,0.0,2,483 days 19:00:00.000000000,483,19.0,0
ANSL_66352,2017-11-16 00:00:00,2018-04-02 17:07:00,1.0,Black,0.74,22.82,0,1,0.0,1,137 days 17:07:00.000000000,137,17.12,0
ANSL_76320,2018-04-03 00:00:00,2019-04-30 16:26:00,1.0,White,0.45,39.62,0,1,0.0,2,392 days 16:26:00.000000000,392,16.43,0
ANSL_54793,2014-11-03 00:00:00,2019-01-11 12:33:00,2.0,Black,0.24,23.64,0,7,0.0,2,1530 days 12:33:00.000000000,1530,12.55,0
ANSL_58381,2006-05-29 00:00:00,2016-09-14 16:14:00,1.0,Black,0.63,23.02,0,1,0.0,2,3761 days 16:14:00.000000000,3761,16.23,0
ANSL_72182,2016-03-25 00:00:00,2018-04-24 16:18:00,0.0,Calico,0.04,42.1,0,1,1.0,1,760 days 16:18:00.000000000,760,16.3,0
ANSL_54683,2016-09-03 00:00:00,2016-09-26 11:05:00,-1.0,White,0.18,13.64,9,2,2.0,1,23 days 11:05:00.000000000,23,11.08,1
ANSL_53267,2015-01-16 00:00:00,2017-02-23 12:29:00,2.0,Chocolate,0.91,47.56,0,7,1.0,2,769 days 12:29:00.000000000,769,12.48,0
ANSL_54311,2017-05-10 00:00:00,2017-08-03 17:34:00,0.0,Tricolor,0.94,19.2,0,1,1.0,2,85 days 17:34:00.000000000,85,17.57,0
ANSL_56193,2018-10-19 00:00:00,2019-01-13 17:12:00,1.0,Gray Tabby,0.37,26.55,0,1,0.0,1,86 days 17:12:00.000000000,86,17.2,0
ANSL_76514,2019-01-25 00:00:00,2019-05-04 18:32:00,0.0,Tortie,0.82,26.8,0,1,1.0,1,99 days 18:32:00.000000000,99,18.53,0
ANSL_71931,2015-11-19 00:00:00,2018-12-15 17:22:00,0.0,Black,0.28,23.85,0,1,1.0,2,1122 days 17:22:00.000000000,1122,17.37,0
ANSL_54205,2017-02-06 00:00:00,2018-10-28 14:27:00,1.0,Brown Tabby,0.07,19.21,0,7,0.0,1,629 days 14:27:00.000000000,629,14.45,0
ANSL_50053,2015-11-08 00:00:00,2016-12-04 18:07:00,1.0,Brown Tabby,0.32,21.78,0,1,0.0,1,392 days 18:07:00.000000000,392,18.12,0
ANSL_59013,2018-01-20 00:00:00,2019-02-17 10:30:00,1.0,Seal Point,0.21,20.03,13,9,0.0,1,393 days 10:30:00.000000000,393,10.5,0
ANSL_51370,2005-02-12 00:00:00,2017-07-08 13:15:00,1.0,Black,0.44,41.78,0,1,0.0,2,4529 days 13:15:00.000000000,4529,13.25,0
ANSL_74529,2016-07-03 00:00:00,2016-10-28 19:31:00,1.0,Cream Tabby,0.61,13.92,0,1,0.0,1,117 days 19:31:00.000000000,117,19.52,0
ANSL_72632,2016-09-23 00:00:00,2018-10-18 14:47:00,1.0,Brown,0.32,44.58,0,1,0.0,2,755 days 14:47:00.000000000,755,14.78,0
ANSL_61657,2014-02-19 00:00:00,2017-03-17 00:00:00,1.0,Black,0.33,21.27,13,9,0.0,2,1122 days 00:00:00.000000000,1122,0.0,0
ANSL_75263,2018-03-13 00:00:00,2019-04-05 16:45:00,1.0,Black,0.32,28.61,13,9,0.0,2,388 days 16:45:00.000000000,388,16.75,0
ANSL_50046,2017-07-05 00:00:00,2017-08-25 17:39:00,2.0,White,0.17,25.9,13,9,1.0,1,51 days 17:39:00.000000000,51,17.65,0
ANSL_71651,2016-08-09 00:00:00,2016-09-19 14:40:00,-1.0,Torbie,0.46,5.18,13,9,2.0,1,41 days 14:40:00.000000000,41,14.67,1
ANSL_61085,2012-11-24 00:00:00,2019-01-14 17:47:00,2.0,Brown,1.0,5.14,13,9,0.0,2,2242 days 17:47:00.000000000,2242,17.78,0
ANSL_51595,2016-07-15 00:00:00,2016-08-27 16:02:00,-1.0,Tortie,0.5,32.21,13,9,2.0,1,43 days 16:02:00.000000000,43,16.03,1
ANSL_64045,2014-02-05 00:00:00,2017-03-29 15:41:00,2.0,Brown,0.42,20.14,7,1,1.0,2,1148 days 15:41:00.000000000,1148,15.68,0
ANSL_67514,2017-11-10 00:00:00,2018-02-28 18:23:00,0.0,Black,0.38,6.58,0,1,1.0,2,110 days 18:23:00.000000000,110,18.38,0
ANSL_76083,2018-03-31 00:00:00,2019-04-24 17:34:00,2.0,Black,0.88,22.25,17,9,1.0,1,389 days 17:34:00.000000000,389,17.57,0
ANSL_63685,2017-03-19 00:00:00,2018-04-06 18:26:00,-1.0,Brown,0.75,20.76,15,4,2.0,4,383 days 18:26:00.000000000,383,18.43,1
ANSL_63731,2016-03-10 00:00:00,2016-11-30 09:00:00,2.0,Blue Tabby,0.15,49.21,16,9,1.0,1,265 days 09:00:00.000000000,265,9.0,0
ANSL_63528,2018-09-07 00:00:00,2018-12-02 12:29:00,2.0,Black,0.09,7.75,13,9,0.0,1,86 days 12:29:00.000000000,86,12.48,0
ANSL_71919,2017-09-05 00:00:00,2017-12-11 22:24:00,0.0,Black,0.78,49.13,0,1,1.0,2,97 days 22:24:00.000000000,97,22.4,0
ANSL_55830,2017-01-30 00:00:00,2017-02-22 13:29:00,-1.0,Black,0.38,22.68,13,9,2.0,4,23 days 13:29:00.000000000,23,13.48,1
ANSL_75838,2017-02-24 00:00:00,2019-04-18 16:16:00,0.0,Blue,0.81,15.05,0,1,1.0,2,783 days 16:16:00.000000000,783,16.27,0
ANSL_61332,2017-11-13 00:00:00,2018-03-13 12:31:00,1.0,Orange Tabby,0.82,49.83,0,1,0.0,1,120 days 12:31:00.000000000,120,12.52,0
ANSL_75535,2017-03-09 00:00:00,2019-03-31 12:47:00,2.0,Black,0.01,31.16,13,9,0.0,2,752 days 12:47:00.000000000,752,12.78,0
ANSL_62337,2016-05-23 00:00:00,2018-08-20 15:17:00,1.0,Brown Brindle,0.35,9.48,0,7,0.0,2,819 days 15:17:00.000000000,819,15.28,0
ANSL_67043,2018-03-05 00:00:00,2018-05-25 13:23:00,-1.0,White,0.4,34.23,13,9,2.0,4,81 days 13:23:00.000000000,81,13.38,1
ANSL_71169,2015-08-21 00:00:00,2017-10-20 18:33:00,1.0,Brown,0.82,37.18,0,1,0.0,2,791 days 18:33:00.000000000,791,18.55,0
ANSL_76593,2018-04-06 00:00:00,2019-05-06 18:26:00,1.0,Brown,0.83,13.37,0,1,0.0,2,395 days 18:26:00.000000000,395,18.43,0
ANSL_58656,2017-08-25 00:00:00,2017-11-16 16:23:00,2.0,White,0.55,49.39,13,9,1.0,2,83 days 16:23:00.000000000,83,16.38,0
ANSL_62260,2013-09-25 00:00:00,2017-10-30 11:13:00,1.0,Black,0.34,48.79,0,7,0.0,2,1496 days 11:13:00.000000000,1496,11.22,0
ANSL_76832,2019-01-18 00:00:00,2019-05-11 10:18:00,1.0,Brown Tabby,0.71,10.83,15,4,0.0,1,113 days 10:18:00.000000000,113,10.3,0
ANSL_55069,2016-05-09 00:00:00,2017-06-02 18:19:00,0.0,Tan,0.29,14.89,0,1,1.0,2,389 days 18:19:00.000000000,389,18.32,0
ANSL_60381,2013-03-11 00:00:00,2017-10-24 18:37:00,0.0,Fawn,0.79,26.13,0,7,1.0,2,1688 days 18:37:00.000000000,1688,18.62,0
ANSL_65952,2017-06-05 00:00:00,2017-07-16 19:26:00,-1.0,Brown Tabby,0.46,48.53,18,4,2.0,1,41 days 19:26:00.000000000,41,19.43,1
ANSL_53017,2015-06-10 00:00:00,2016-11-11 00:00:00,1.0,Tan,0.66,14.14,0,7,0.0,2,520 days 00:00:00.000000000,520,0.0,0
ANSL_67978,2012-02-16 00:00:00,2017-03-26 10:35:00,0.0,Orange Tabby,0.89,26.82,0,1,1.0,1,1865 days 10:35:00.000000000,1865,10.58,0
ANSL_65539,2017-07-20 00:00:00,2018-01-12 12:17:00,1.0,Black,0.08,49.96,0,1,0.0,1,176 days 12:17:00.000000000,176,12.28,0
ANSL_75379,2006-02-21 00:00:00,2019-04-08 08:45:00,1.0,White,0.9,47.79,18,4,0.0,2,4794 days 08:45:00.000000000,4794,8.75,0
ANSL_63698,2015-08-25 00:00:00,2017-11-02 16:14:00,0.0,White,0.91,27.57,0,1,1.0,2,800 days 16:14:00.000000000,800,16.23,0
ANSL_70349,2018-01-15 00:00:00,2019-02-09 17:26:00,0.0,Brown Brindle,0.31,12.43,0,1,1.0,2,390 days 17:26:00.000000000,390,17.43,0
ANSL_63783,2017-07-03 00:00:00,2018-10-09 12:16:00,0.0,Black,0.74,48.34,0,1,1.0,2,463 days 12:16:00.000000000,463,12.27,0
ANSL_65388,2001-05-03 00:00:00,2018-05-23 14:12:00,0.0,Sable,0.64,49.54,0,7,1.0,2,6229 days 14:12:00.000000000,6229,14.2,0
ANSL_62890,2016-03-01 00:00:00,2016-09-25 15:18:00,0.0,Tricolor,0.08,22.29,0,1,1.0,2,208 days 15:18:00.000000000,208,15.3,0
ANSL_70807,2013-08-18 00:00:00,2017-09-08 18:51:00,-1.0,Black,0.4,20.21,15,4,2.0,4,1482 days 18:51:00.000000000,1482,18.85,1
ANSL_74930,2015-11-11 00:00:00,2018-02-03 12:04:00,0.0,White,0.54,7.47,0,1,1.0,2,815 days 12:04:00.000000000,815,12.07,0
ANSL_67904,2016-07-19 00:00:00,2018-08-09 13:52:00,2.0,Brown Tabby,0.19,7.72,13,9,0.0,1,751 days 13:52:00.000000000,751,13.87,0
ANSL_53476,2009-01-23 00:00:00,2016-11-30 14:59:00,0.0,Tricolor,0.67,49.56,0,7,1.0,2,2868 days 14:59:00.000000000,2868,14.98,0
ANSL_68300,2016-11-01 00:00:00,2017-11-24 00:00:00,2.0,Black,0.97,23.79,13,9,0.0,1,388 days 00:00:00.000000000,388,0.0,0
ANSL_70842,2017-07-30 00:00:00,2017-11-04 18:29:00,0.0,Black,0.85,46.33,0,1,1.0,1,97 days 18:29:00.000000000,97,18.48,0
