pet_id,issue_date,listing_date,condition,color_type,length(m),height(cm),X1,X2,breed_category,pet_category,days_stayed,total_days_stayed,total_hours_stayed,condition_is_missing,fe_ids,len_in_cm,X1_X2,Area_occupied
ANSL_61804,2015-12-22 00:00:00,2017-01-13 09:00:00,-1.0,2,0.75,26.22,16,9,2.0,1,388 days 09:00:00.000000000,388,9.0,1,61804,75.0,144,1966.5
ANSL_66141,2013-03-31 00:00:00,2017-04-21 13:28:00,1.0,16,0.71,25.21,0,7,0.0,2,1482 days 13:28:00.000000000,1482,13.47,0,66141,71.0,0,1789.91
ANSL_69525,2010-12-04 00:00:00,2016-12-24 12:15:00,0.0,2,0.13,27.72,0,7,1.0,2,2212 days 12:15:00.000000000,2212,12.25,0,69525,13.0,0,360.36
ANSL_74887,2016-05-12 00:00:00,2017-06-06 19:17:00,2.0,7,0.96,11.88,16,9,0.0,1,390 days 19:17:00.000000000,390,19.28,0,74887,96.0,144,1140.48
ANSL_71578,2017-07-28 00:00:00,2018-04-03 11:29:00,0.0,18,0.91,32.24,0,1,1.0,1,249 days 11:29:00.000000000,249,11.48,0,71578,91.0,0,2933.84
ANSL_74217,2016-06-04 00:00:00,2017-06-25 16:35:00,-1.0,2,0.3,39.12,15,4,2.0,4,386 days 16:35:00.000000000,386,16.58,1,74217,30.0,60,1173.6
ANSL_63339,2018-09-05 00:00:00,2019-01-31 10:57:00,2.0,31,0.44,18.33,13,9,0.0,1,148 days 10:57:00.000000000,148,10.95,0,63339,44.0,117,806.52
ANSL_72785,2017-01-06 00:00:00,2017-04-05 12:58:00,0.0,23,0.29,20.72,13,9,1.0,2,89 days 12:58:00.000000000,89,12.97,0,72785,28.999999999999996,117,600.8799999999999
ANSL_52290,2017-09-15 00:00:00,2018-05-07 11:07:00,0.0,48,0.71,26.95,0,7,1.0,2,234 days 11:07:00.000000000,234,11.12,0,52290,71.0,0,1913.45
ANSL_73485,2018-07-12 00:00:00,2018-12-07 12:08:00,0.0,21,0.04,25.41,13,9,1.0,1,148 days 12:08:00.000000000,148,12.13,0,73485,4.0,117,101.64
ANSL_72864,2010-07-17 00:00:00,2017-02-27 13:41:00,1.0,53,0.97,45.09,0,7,0.0,2,2417 days 13:41:00.000000000,2417,13.68,0,72864,97.0,0,4373.7300000000005
ANSL_76626,2014-04-09 00:00:00,2019-05-07 16:13:00,0.0,15,0.57,30.44,13,9,1.0,2,1854 days 16:13:00.000000000,1854,16.22,0,76626,56.99999999999999,117,1735.08
ANSL_70704,2018-01-25 00:00:00,2018-05-31 09:16:00,1.0,18,0.55,47.51,7,1,0.0,1,126 days 09:16:00.000000000,126,9.27,0,70704,55.00000000000001,7,2613.05
ANSL_71215,2014-11-16 00:00:00,2017-01-26 18:11:00,1.0,48,0.0,12.41,0,7,0.0,2,802 days 18:11:00.000000000,802,18.18,0,71215,0.0,0,0.0
ANSL_56701,2018-01-03 00:00:00,2018-03-19 14:33:00,0.0,48,0.22,36.04,0,1,1.0,2,75 days 14:33:00.000000000,75,14.55,0,56701,22.0,0,792.88
ANSL_62433,2017-02-15 00:00:00,2019-02-01 12:33:00,1.0,2,0.11,31.29,0,1,0.0,2,716 days 12:33:00.000000000,716,12.55,0,62433,11.0,0,344.19
ANSL_64252,2016-06-20 00:00:00,2017-07-10 17:01:00,-1.0,15,0.1,5.76,15,4,2.0,4,385 days 17:01:00.000000000,385,17.02,1,64252,10.0,60,57.599999999999994
ANSL_66174,2018-03-25 00:00:00,2018-07-19 17:01:00,1.0,48,0.8,7.46,0,1,0.0,2,116 days 17:01:00.000000000,116,17.02,0,66174,80.0,0,596.8
ANSL_53070,2003-03-17 00:00:00,2017-12-22 19:00:00,0.0,2,0.06,19.18,0,7,1.0,2,5394 days 19:00:00.000000000,5394,19.0,0,53070,6.0,0,115.08
ANSL_73852,2017-09-26 00:00:00,2018-03-01 13:18:00,1.0,53,0.29,8.69,7,1,0.0,1,156 days 13:18:00.000000000,156,13.3,0,73852,28.999999999999996,7,252.00999999999996
ANSL_58965,2018-02-08 00:00:00,2018-09-02 17:10:00,1.0,30,0.58,19.04,0,1,0.0,2,206 days 17:10:00.000000000,206,17.17,0,58965,57.99999999999999,0,1104.3199999999997
ANSL_54216,2017-12-12 00:00:00,2018-06-01 17:01:00,0.0,2,0.47,47.66,0,1,1.0,2,171 days 17:01:00.000000000,171,17.02,0,54216,47.0,0,2240.02
ANSL_56165,2018-11-06 00:00:00,2018-12-04 15:54:00,-1.0,38,0.85,13.85,13,9,2.0,1,28 days 15:54:00.000000000,28,15.9,1,56165,85.0,117,1177.25
ANSL_72476,2016-07-17 00:00:00,2016-10-06 19:26:00,0.0,18,0.07,5.92,7,1,1.0,1,81 days 19:26:00.000000000,81,19.43,0,72476,7.000000000000001,7,41.440000000000005
ANSL_65698,2016-07-10 00:00:00,2017-07-30 16:54:00,0.0,38,0.61,23.34,18,4,1.0,1,385 days 16:54:00.000000000,385,16.9,0,65698,61.0,72,1423.74
ANSL_51268,2015-09-23 00:00:00,2018-10-17 21:56:00,0.0,48,0.67,18.24,0,1,1.0,2,1120 days 21:56:00.000000000,1120,21.93,0,51268,67.0,0,1222.08
ANSL_54798,2016-01-26 00:00:00,2018-02-28 22:25:00,1.0,25,0.63,5.41,0,1,0.0,2,764 days 22:25:00.000000000,764,22.42,0,54798,63.0,0,340.83
ANSL_61979,2016-07-18 00:00:00,2018-08-13 18:44:00,1.0,38,0.42,11.56,0,7,0.0,1,756 days 18:44:00.000000000,756,18.73,0,61979,42.0,0,485.52000000000004
ANSL_71404,2017-09-23 00:00:00,2017-12-31 12:25:00,1.0,15,0.31,16.31,7,1,0.0,2,99 days 12:25:00.000000000,99,12.42,0,71404,31.0,7,505.60999999999996
ANSL_70651,2016-08-30 00:00:00,2017-02-05 09:00:00,2.0,18,0.1,13.11,16,9,1.0,1,159 days 09:00:00.000000000,159,9.0,0,70651,10.0,144,131.1
ANSL_70945,2014-10-08 00:00:00,2016-11-27 18:15:00,1.0,2,0.91,11.26,0,1,0.0,2,781 days 18:15:00.000000000,781,18.25,0,70945,91.0,0,1024.66
ANSL_71166,2017-01-11 00:00:00,2017-09-05 19:04:00,2.0,2,0.07,37.03,16,9,0.0,1,237 days 19:04:00.000000000,237,19.07,0,71166,7.000000000000001,144,259.21000000000004
ANSL_73103,2017-07-07 00:00:00,2018-08-01 17:22:00,0.0,52,0.39,31.26,0,1,1.0,2,390 days 17:22:00.000000000,390,17.37,0,73103,39.0,0,1219.14
ANSL_60961,2015-04-30 00:00:00,2016-11-25 14:22:00,0.0,21,0.78,48.68,0,7,1.0,1,575 days 14:22:00.000000000,575,14.37,0,60961,78.0,0,3797.04
ANSL_53058,2017-12-17 00:00:00,2018-09-09 00:00:00,2.0,38,0.64,27.03,17,9,1.0,1,266 days 00:00:00.000000000,266,0.0,0,53058,64.0,153,1729.92
ANSL_76801,2015-07-28 00:00:00,2019-05-10 15:53:00,0.0,55,0.44,11.92,0,7,1.0,2,1382 days 15:53:00.000000000,1382,15.88,0,76801,44.0,0,524.48
ANSL_61052,2016-11-11 00:00:00,2016-12-06 00:00:00,2.0,21,0.41,32.86,13,9,1.0,1,25 days 00:00:00.000000000,25,0.0,0,61052,41.0,117,1347.26
ANSL_65969,2018-07-29 00:00:00,2018-09-19 14:35:00,-1.0,2,0.79,23.51,18,4,2.0,1,52 days 14:35:00.000000000,52,14.58,1,65969,79.0,72,1857.2900000000002
ANSL_57715,2013-11-23 00:00:00,2019-01-13 14:11:00,2.0,48,0.97,16.29,13,9,0.0,2,1877 days 14:11:00.000000000,1877,14.18,0,57715,97.0,117,1580.1299999999999
ANSL_75765,2019-01-28 00:00:00,2019-04-17 13:16:00,2.0,53,0.97,29.84,13,9,1.0,2,79 days 13:16:00.000000000,79,13.27,0,75765,97.0,117,2894.48
ANSL_53792,2013-11-21 00:00:00,2016-12-14 13:41:00,0.0,52,0.84,12.46,0,1,1.0,2,1119 days 13:41:00.000000000,1119,13.68,0,53792,84.0,0,1046.64
ANSL_75172,2016-08-29 00:00:00,2016-12-05 13:51:00,0.0,53,0.43,37.88,0,1,1.0,1,98 days 13:51:00.000000000,98,13.85,0,75172,43.0,0,1628.8400000000001
ANSL_52697,2014-06-30 00:00:00,2017-04-13 14:06:00,1.0,2,0.61,21.65,0,7,0.0,2,1018 days 14:06:00.000000000,1018,14.1,0,52697,61.0,0,1320.6499999999999
ANSL_58270,2013-07-11 00:00:00,2018-07-31 11:40:00,2.0,21,0.79,41.79,18,4,1.0,1,1846 days 11:40:00.000000000,1846,11.67,0,58270,79.0,72,3301.41
ANSL_66664,2016-01-23 00:00:00,2017-02-15 17:10:00,1.0,52,0.25,30.56,0,7,0.0,2,389 days 17:10:00.000000000,389,17.17,0,66664,25.0,0,764.0
ANSL_70637,2015-09-15 00:00:00,2017-11-09 16:53:00,1.0,48,0.08,22.24,0,1,0.0,2,786 days 16:53:00.000000000,786,16.88,0,70637,8.0,0,177.92
ANSL_75154,2017-07-12 00:00:00,2017-10-31 13:01:00,0.0,2,0.06,18.23,7,1,1.0,2,111 days 13:01:00.000000000,111,13.02,0,75154,6.0,7,109.38
ANSL_65611,2017-07-02 00:00:00,2017-10-09 16:25:00,1.0,7,0.21,39.87,0,1,0.0,1,99 days 16:25:00.000000000,99,16.42,0,65611,21.0,0,837.27
ANSL_58092,2016-09-13 00:00:00,2017-08-08 11:35:00,1.0,2,0.88,11.49,0,1,0.0,2,329 days 11:35:00.000000000,329,11.58,0,58092,88.0,0,1011.12
ANSL_58762,2014-12-20 00:00:00,2018-03-28 12:52:00,1.0,2,0.25,8.25,0,1,0.0,2,1194 days 12:52:00.000000000,1194,12.87,0,58762,25.0,0,206.25
ANSL_66101,2017-10-17 00:00:00,2018-01-17 11:41:00,0.0,53,0.13,34.23,0,1,1.0,1,92 days 11:41:00.000000000,92,11.68,0,66101,13.0,0,444.98999999999995
ANSL_66477,2016-04-02 00:00:00,2017-04-27 18:00:00,0.0,2,0.46,17.76,0,1,1.0,2,390 days 18:00:00.000000000,390,18.0,0,66477,46.0,0,816.96
ANSL_56954,2017-06-23 00:00:00,2018-07-19 14:06:00,2.0,48,0.8,14.88,0,1,0.0,2,391 days 14:06:00.000000000,391,14.1,0,56954,80.0,0,1190.4
ANSL_56674,2014-09-18 00:00:00,2017-10-31 17:54:00,0.0,7,0.89,22.68,0,1,1.0,2,1139 days 17:54:00.000000000,1139,17.9,0,56674,89.0,0,2018.52
ANSL_64913,2016-06-07 00:00:00,2016-09-08 15:32:00,2.0,2,0.67,12.7,13,9,1.0,2,93 days 15:32:00.000000000,93,15.53,0,64913,67.0,117,850.9
ANSL_54257,2016-11-21 00:00:00,2017-01-02 17:20:00,2.0,18,0.15,45.43,13,9,1.0,1,42 days 17:20:00.000000000,42,17.33,0,54257,15.0,117,681.45
ANSL_68045,2014-07-10 00:00:00,2017-09-20 15:39:00,0.0,16,0.85,21.28,0,1,1.0,2,1168 days 15:39:00.000000000,1168,15.65,0,68045,85.0,0,1808.8000000000002
ANSL_56739,2010-11-29 00:00:00,2018-09-03 09:53:00,1.0,43,0.84,6.8,13,9,0.0,2,2835 days 09:53:00.000000000,2835,9.88,0,56739,84.0,117,571.1999999999999
ANSL_68784,2018-06-27 00:00:00,2018-10-06 12:48:00,2.0,15,0.69,31.91,13,9,0.0,2,101 days 12:48:00.000000000,101,12.8,0,68784,69.0,117,2201.79
ANSL_72381,2016-02-17 00:00:00,2019-03-10 15:50:00,-1.0,15,0.48,29.28,15,4,2.0,4,1117 days 15:50:00.000000000,1117,15.83,1,72381,48.0,60,1405.44
ANSL_66859,2017-06-30 00:00:00,2017-10-17 11:04:00,0.0,21,0.58,14.74,7,1,1.0,1,109 days 11:04:00.000000000,109,11.07,0,66859,57.99999999999999,7,854.92
ANSL_72553,2017-07-19 00:00:00,2017-10-20 13:59:00,2.0,12,0.04,44.78,18,4,0.0,1,93 days 13:59:00.000000000,93,13.98,0,72553,4.0,72,179.12
ANSL_69282,2017-05-29 00:00:00,2018-06-19 18:07:00,2.0,53,0.08,6.39,0,7,0.0,2,386 days 18:07:00.000000000,386,18.12,0,69282,8.0,0,51.12
ANSL_53720,2016-01-06 00:00:00,2018-02-06 15:21:00,2.0,40,0.18,40.23,13,9,1.0,2,762 days 15:21:00.000000000,762,15.35,0,53720,18.0,117,724.14
ANSL_59967,2017-06-30 00:00:00,2017-10-10 17:30:00,0.0,50,0.22,14.51,7,1,1.0,1,102 days 17:30:00.000000000,102,17.5,0,59967,22.0,7,319.21999999999997
ANSL_73752,2017-07-16 00:00:00,2017-12-23 13:26:00,0.0,26,0.63,26.99,7,1,1.0,1,160 days 13:26:00.000000000,160,13.43,0,73752,63.0,7,1700.37
ANSL_75194,2016-11-01 00:00:00,2017-09-26 18:08:00,1.0,2,0.53,49.94,13,9,0.0,2,329 days 18:08:00.000000000,329,18.13,0,75194,53.0,117,2646.8199999999997
ANSL_73423,2016-03-24 00:00:00,2017-09-05 09:09:00,2.0,53,0.65,41.96,0,7,1.0,2,530 days 09:09:00.000000000,530,9.15,0,73423,65.0,0,2727.4
ANSL_55039,2017-06-21 00:00:00,2017-09-14 16:00:00,1.0,38,0.66,38.47,0,1,0.0,1,85 days 16:00:00.000000000,85,16.0,0,55039,66.0,0,2539.02
ANSL_71391,2017-09-04 00:00:00,2018-11-06 19:43:00,0.0,50,0.44,30.55,0,1,1.0,1,428 days 19:43:00.000000000,428,19.72,0,71391,44.0,0,1344.2
ANSL_66385,2018-05-18 00:00:00,2019-03-13 16:22:00,0.0,2,0.2,25.21,0,1,1.0,2,299 days 16:22:00.000000000,299,16.37,0,66385,20.0,0,504.20000000000005
ANSL_52266,2018-10-15 00:00:00,2019-01-07 16:55:00,2.0,2,0.84,34.59,13,9,1.0,2,84 days 16:55:00.000000000,84,16.92,0,52266,84.0,117,2905.5600000000004
ANSL_68153,2017-07-10 00:00:00,2018-07-30 12:26:00,2.0,2,0.7,41.95,13,9,0.0,2,385 days 12:26:00.000000000,385,12.43,0,68153,70.0,117,2936.5
ANSL_56057,2016-10-27 00:00:00,2016-12-19 15:22:00,2.0,7,0.93,24.35,13,9,0.0,1,53 days 15:22:00.000000000,53,15.37,0,56057,93.0,117,2264.55
ANSL_57793,2016-01-15 00:00:00,2017-03-23 13:50:00,1.0,36,0.88,13.88,0,1,0.0,1,433 days 13:50:00.000000000,433,13.83,0,57793,88.0,0,1221.44
ANSL_66854,2016-07-14 00:00:00,2018-05-18 17:44:00,2.0,2,0.75,10.27,0,7,0.0,2,673 days 17:44:00.000000000,673,17.73,0,66854,75.0,0,770.25
ANSL_75779,2009-03-14 00:00:00,2019-04-17 17:30:00,0.0,21,0.45,26.71,0,1,1.0,1,3686 days 17:30:00.000000000,3686,17.5,0,75779,45.0,0,1201.95
ANSL_58943,2017-08-02 00:00:00,2018-09-01 19:23:00,0.0,53,0.26,48.98,0,1,1.0,2,395 days 19:23:00.000000000,395,19.38,0,58943,26.0,0,1273.48
ANSL_74302,2013-08-04 00:00:00,2017-08-29 19:30:00,1.0,26,0.31,49.33,16,9,0.0,1,1486 days 19:30:00.000000000,1486,19.5,0,74302,31.0,144,1529.23
ANSL_76826,2018-08-15 00:00:00,2019-05-10 19:04:00,1.0,25,0.57,7.6,0,7,0.0,2,268 days 19:04:00.000000000,268,19.07,0,76826,56.99999999999999,0,433.19999999999993
ANSL_69233,2016-09-22 00:00:00,2016-12-17 17:46:00,0.0,16,0.07,19.64,0,1,1.0,2,86 days 17:46:00.000000000,86,17.77,0,69233,7.000000000000001,0,137.48000000000002
ANSL_75532,2017-03-20 00:00:00,2019-04-11 14:59:00,-1.0,2,0.77,26.64,0,3,2.0,2,752 days 14:59:00.000000000,752,14.98,1,75532,77.0,0,2051.28
ANSL_55212,2014-02-22 00:00:00,2017-03-28 15:35:00,1.0,2,0.61,46.31,12,1,0.0,2,1130 days 15:35:00.000000000,1130,15.58,0,55212,61.0,12,2824.9100000000003
ANSL_62849,2012-11-13 00:00:00,2016-12-08 16:31:00,1.0,40,0.87,49.83,1,4,0.0,2,1486 days 16:31:00.000000000,1486,16.52,0,62849,87.0,4,4335.21
ANSL_50624,2010-12-14 00:00:00,2017-04-21 13:28:00,0.0,2,0.94,5.81,0,7,1.0,2,2320 days 13:28:00.000000000,2320,13.47,0,50624,94.0,0,546.14
ANSL_71537,2017-09-12 00:00:00,2017-11-02 18:51:00,2.0,7,0.14,40.5,18,4,1.0,1,51 days 18:51:00.000000000,51,18.85,0,71537,14.000000000000002,72,567.0000000000001
ANSL_52159,2016-05-18 00:00:00,2018-06-17 12:48:00,2.0,15,0.64,18.58,0,7,0.0,2,760 days 12:48:00.000000000,760,12.8,0,52159,64.0,0,1189.12
ANSL_57172,2016-07-08 00:00:00,2016-10-11 07:37:00,1.0,38,0.6,6.7,7,1,0.0,1,95 days 07:37:00.000000000,95,7.62,0,57172,60.0,7,402.0
ANSL_69092,2009-10-21 00:00:00,2016-11-17 16:31:00,1.0,7,0.57,6.55,0,7,0.0,1,2584 days 16:31:00.000000000,2584,16.52,0,69092,56.99999999999999,0,373.34999999999997
ANSL_71807,2004-10-20 00:00:00,2017-11-09 15:37:00,1.0,40,0.2,42.68,0,7,0.0,2,4768 days 15:37:00.000000000,4768,15.62,0,71807,20.0,0,853.6
ANSL_74686,2017-03-20 00:00:00,2017-07-11 15:08:00,2.0,53,0.52,6.97,0,1,1.0,2,113 days 15:08:00.000000000,113,15.13,0,74686,52.0,0,362.44
ANSL_65097,2011-10-08 00:00:00,2016-09-10 00:00:00,1.0,23,0.3,5.46,13,9,0.0,2,1799 days 00:00:00.000000000,1799,0.0,0,65097,30.0,117,163.8
ANSL_67176,2016-07-20 00:00:00,2016-10-21 14:29:00,1.0,38,0.12,41.41,0,1,0.0,1,93 days 14:29:00.000000000,93,14.48,0,67176,12.0,0,496.91999999999996
ANSL_63925,2016-04-30 00:00:00,2016-08-19 17:01:00,1.0,18,0.6,11.7,0,1,0.0,1,111 days 17:01:00.000000000,111,17.02,0,63925,60.0,0,702.0
ANSL_53113,2016-08-01 00:00:00,2017-08-27 19:05:00,2.0,50,0.3,49.57,16,9,1.0,1,391 days 19:05:00.000000000,391,19.08,0,53113,30.0,144,1487.1
ANSL_72235,2012-10-30 00:00:00,2016-11-22 17:37:00,1.0,53,0.24,17.63,0,7,0.0,2,1484 days 17:37:00.000000000,1484,17.62,0,72235,24.0,0,423.12
ANSL_55290,2016-11-14 00:00:00,2017-06-16 19:08:00,2.0,2,0.77,42.31,18,4,0.0,1,214 days 19:08:00.000000000,214,19.13,0,55290,77.0,72,3257.8700000000003
ANSL_76796,2016-04-15 00:00:00,2019-05-10 12:56:00,0.0,21,0.39,45.55,0,1,1.0,1,1120 days 12:56:00.000000000,1120,12.93,0,76796,39.0,0,1776.4499999999998
ANSL_56565,2016-06-27 00:00:00,2018-07-18 11:32:00,0.0,53,0.87,23.88,0,7,1.0,2,751 days 11:32:00.000000000,751,11.53,0,56565,87.0,0,2077.56
ANSL_56589,2014-11-06 00:00:00,2018-04-28 14:13:00,1.0,38,0.98,13.54,7,1,0.0,1,1269 days 14:13:00.000000000,1269,14.22,0,56589,98.0,7,1326.9199999999998
ANSL_54834,2015-10-05 00:00:00,2017-06-13 16:41:00,1.0,53,0.46,31.8,13,9,0.0,2,617 days 16:41:00.000000000,617,16.68,0,54834,46.0,117,1462.8
ANSL_50073,2013-10-10 00:00:00,2017-06-18 11:50:00,0.0,16,0.65,25.71,0,7,1.0,2,1347 days 11:50:00.000000000,1347,11.83,0,50073,65.0,0,1671.15
ANSL_73473,2017-12-10 00:00:00,2018-02-22 16:21:00,2.0,18,0.74,41.04,13,9,1.0,1,74 days 16:21:00.000000000,74,16.35,0,73473,74.0,117,3036.96
ANSL_71025,2016-09-18 00:00:00,2018-10-10 18:14:00,0.0,17,0.88,23.4,0,7,1.0,2,752 days 18:14:00.000000000,752,18.23,0,71025,88.0,0,2059.2
ANSL_56604,2017-01-24 00:00:00,2017-10-18 15:36:00,1.0,53,0.79,11.66,0,7,0.0,2,267 days 15:36:00.000000000,267,15.6,0,56604,79.0,0,921.14
ANSL_63703,2016-02-11 00:00:00,2017-03-05 11:36:00,-1.0,30,0.41,19.51,0,6,2.0,0,388 days 11:36:00.000000000,388,11.6,1,63703,41.0,0,799.9100000000001
ANSL_50405,2018-08-25 00:00:00,2018-10-15 14:37:00,2.0,18,0.04,36.16,13,9,0.0,1,51 days 14:37:00.000000000,51,14.62,0,50405,4.0,117,144.64
ANSL_57722,2016-03-28 00:00:00,2016-12-13 08:32:00,1.0,18,0.2,12.9,7,1,0.0,1,260 days 08:32:00.000000000,260,8.53,0,57722,20.0,7,258.0
ANSL_71059,2016-08-14 00:00:00,2017-06-15 15:13:00,0.0,21,0.7,10.02,0,1,1.0,1,305 days 15:13:00.000000000,305,15.22,0,71059,70.0,0,701.4
ANSL_67587,2016-10-22 00:00:00,2017-01-27 00:00:00,0.0,9,0.69,8.16,7,1,1.0,2,97 days 00:00:00.000000000,97,0.0,0,67587,69.0,7,563.04
ANSL_70470,2011-11-11 00:00:00,2016-12-02 16:00:00,1.0,53,0.34,33.03,0,7,0.0,2,1848 days 16:00:00.000000000,1848,16.0,0,70470,34.0,0,1123.02
ANSL_71818,2018-06-25 00:00:00,2018-09-27 17:54:00,1.0,2,0.99,17.21,0,1,0.0,1,94 days 17:54:00.000000000,94,17.9,0,71818,99.0,0,1703.7900000000002
ANSL_54137,2018-07-03 00:00:00,2019-03-25 08:09:00,1.0,18,0.93,41.22,7,1,0.0,1,265 days 08:09:00.000000000,265,8.15,0,54137,93.0,7,3833.46
ANSL_73833,2017-03-08 00:00:00,2018-03-02 17:54:00,1.0,2,0.02,33.3,7,1,0.0,2,359 days 17:54:00.000000000,359,17.9,0,73833,2.0,7,66.6
ANSL_52015,2016-07-09 00:00:00,2016-10-17 18:29:00,1.0,38,0.75,26.07,0,1,0.0,1,100 days 18:29:00.000000000,100,18.48,0,52015,75.0,0,1955.25
ANSL_74082,2015-05-28 00:00:00,2017-12-12 17:07:00,0.0,53,0.44,18.76,0,7,1.0,2,929 days 17:07:00.000000000,929,17.12,0,74082,44.0,0,825.44
ANSL_75291,2018-03-18 00:00:00,2019-04-06 11:26:00,2.0,2,0.97,42.94,0,7,0.0,2,384 days 11:26:00.000000000,384,11.43,0,75291,97.0,0,4165.179999999999
ANSL_70361,2016-07-01 00:00:00,2018-07-24 11:32:00,0.0,53,0.02,25.49,13,9,1.0,2,753 days 11:32:00.000000000,753,11.53,0,70361,2.0,117,50.98
ANSL_70074,2016-04-23 00:00:00,2018-05-13 11:47:00,2.0,15,0.37,6.41,0,7,0.0,2,750 days 11:47:00.000000000,750,11.78,0,70074,37.0,0,237.17000000000002
ANSL_70068,2014-07-19 00:00:00,2016-08-09 09:00:00,2.0,7,0.08,22.4,16,9,1.0,1,752 days 09:00:00.000000000,752,9.0,0,70068,8.0,144,179.2
ANSL_54976,2018-06-06 00:00:00,2018-08-25 17:41:00,1.0,15,0.94,41.73,0,1,0.0,2,80 days 17:41:00.000000000,80,17.68,0,54976,94.0,0,3922.62
ANSL_67593,2017-08-21 00:00:00,2017-11-06 18:00:00,0.0,2,0.08,26.7,7,1,1.0,2,77 days 18:00:00.000000000,77,18.0,0,67593,8.0,7,213.6
ANSL_65459,2017-05-21 00:00:00,2019-02-21 18:24:00,0.0,53,0.61,48.83,0,1,1.0,2,641 days 18:24:00.000000000,641,18.4,0,65459,61.0,0,2978.63
ANSL_56425,2013-08-31 00:00:00,2017-09-26 12:25:00,1.0,2,0.87,26.6,0,1,0.0,2,1487 days 12:25:00.000000000,1487,12.42,0,56425,87.0,0,2314.2000000000003
ANSL_64858,2015-10-17 00:00:00,2018-11-16 13:01:00,0.0,53,0.05,23.85,0,7,1.0,2,1126 days 13:01:00.000000000,1126,13.02,0,64858,5.0,0,119.25
ANSL_73537,2016-10-22 00:00:00,2017-02-28 19:30:00,1.0,18,0.22,45.28,0,1,0.0,1,129 days 19:30:00.000000000,129,19.5,0,73537,22.0,0,996.1600000000001
ANSL_63872,2017-08-19 00:00:00,2018-06-14 16:59:00,0.0,49,0.41,10.32,0,1,1.0,1,299 days 16:59:00.000000000,299,16.98,0,63872,41.0,0,423.12
ANSL_74906,2018-06-29 00:00:00,2018-09-27 16:46:00,0.0,26,0.27,35.58,0,1,1.0,1,90 days 16:46:00.000000000,90,16.77,0,74906,27.0,0,960.66
ANSL_71987,2016-06-17 00:00:00,2018-07-11 13:45:00,1.0,2,0.77,11.38,13,9,0.0,2,754 days 13:45:00.000000000,754,13.75,0,71987,77.0,117,876.2600000000001
ANSL_59466,2016-02-13 00:00:00,2016-09-04 08:40:00,-1.0,30,0.35,30.2,15,4,2.0,4,204 days 08:40:00.000000000,204,8.67,1,59466,35.0,60,1057.0
ANSL_73426,2008-11-05 00:00:00,2018-11-27 15:59:00,0.0,53,0.02,33.91,0,7,1.0,2,3674 days 15:59:00.000000000,3674,15.98,0,73426,2.0,0,67.82
ANSL_58747,2009-08-24 00:00:00,2017-07-10 12:46:00,0.0,53,0.03,12.04,0,7,1.0,2,2877 days 12:46:00.000000000,2877,12.77,0,58747,3.0,0,36.12
ANSL_59062,2016-01-08 00:00:00,2017-02-05 12:28:00,1.0,2,0.33,47.27,0,1,0.0,2,394 days 12:28:00.000000000,394,12.47,0,59062,33.0,0,1559.91
ANSL_59675,2016-12-23 00:00:00,2019-01-14 17:13:00,2.0,15,0.13,18.9,0,7,1.0,2,752 days 17:13:00.000000000,752,17.22,0,59675,13.0,0,245.7
ANSL_61936,2015-10-17 00:00:00,2016-12-05 12:41:00,0.0,15,0.15,35.72,0,1,1.0,2,415 days 12:41:00.000000000,415,12.68,0,61936,15.0,0,535.8
ANSL_55329,2015-08-24 00:00:00,2017-09-15 09:00:00,2.0,36,0.33,33.42,16,9,0.0,1,753 days 09:00:00.000000000,753,9.0,0,55329,33.0,144,1102.8600000000001
ANSL_62278,2016-07-12 00:00:00,2016-10-28 14:46:00,0.0,2,0.73,6.83,0,1,1.0,1,108 days 14:46:00.000000000,108,14.77,0,62278,73.0,0,498.59000000000003
ANSL_70489,2016-04-13 00:00:00,2016-08-03 15:34:00,0.0,2,0.8,43.71,13,9,1.0,2,112 days 15:34:00.000000000,112,15.57,0,70489,80.0,117,3496.8
ANSL_54289,2018-07-25 00:00:00,2018-09-15 12:26:00,-1.0,40,0.19,37.89,15,4,2.0,4,52 days 12:26:00.000000000,52,12.43,1,54289,19.0,60,719.91
ANSL_76755,2017-04-12 00:00:00,2019-05-10 12:12:00,2.0,15,0.61,45.98,13,9,0.0,2,758 days 12:12:00.000000000,758,12.2,0,76755,61.0,117,2804.7799999999997
ANSL_55266,2016-04-14 00:00:00,2018-05-11 10:12:00,0.0,40,0.59,24.63,0,1,1.0,2,757 days 10:12:00.000000000,757,10.2,0,55266,59.0,0,1453.1699999999998
ANSL_60895,2016-01-26 00:00:00,2019-02-16 15:46:00,-1.0,15,0.33,6.24,15,4,2.0,4,1117 days 15:46:00.000000000,1117,15.77,1,60895,33.0,60,205.92000000000002
ANSL_74313,2010-12-18 00:00:00,2018-07-25 09:30:00,1.0,12,0.96,37.1,7,1,0.0,1,2776 days 09:30:00.000000000,2776,9.5,0,74313,96.0,7,3561.6000000000004
ANSL_62991,2017-12-01 00:00:00,2018-08-25 09:32:00,-1.0,54,0.86,40.52,7,1,2.0,0,267 days 09:32:00.000000000,267,9.53,1,62991,86.0,7,3484.7200000000003
ANSL_76287,2018-02-03 00:00:00,2019-04-29 18:14:00,0.0,2,0.09,5.3,0,1,1.0,2,450 days 18:14:00.000000000,450,18.23,0,76287,9.0,0,47.699999999999996
